comment,label,pred_label
feel emotional whenever watch video story those who pass away can not forget sorrow,3,0
interpersonal argument difficulty be also more common feature experience depress patient than comparison group,4,0
rest peace maluku indonesia,3,0
sometimes panic when hear about security measure after what happen wish thing be different,1,0
jesus bomb strong,1,0
any idea who what theyre motive allowed speculate,3,0
feel anxious,1,0
bbc gone 4 good 2 dogs good riddance wait till tommy n his buddies r power will begging yr knees ubdeserved govt grant,1,0
guess should thankful even have job be able eat with family does not make thankful anything,4,0
thought they already agree everything that s go take week rework,4,0
must stress however reaction muslim leaders communities around world should strong similar shown new zealand prime minister against hateful crime against innocent human beings,4,0
heartfelt condolences families who lost their loved ones during incident may departed soul rest peace stay strong srilanka love nepal,3,0
wait girlfriend come from apt mine very late think something awful happen,2,0
absolutely similar mumbai india attack no doubt,1,0
what can accept peaceful peoples,1,0
when thing that make friend relative sad happen them,4,0
feel weird back derby does not feel like home anymore,4,0
feel emotional whenever watch video pain country go through even after many year pray everyone affect,3,0
many news interview start should worry about yes please tell what should worry about,2,0
heart feel heavy when think unforgettable tragedy still hurt deeply pain country real,3,0
mother ill father home,4,0
god just saw sad animal commercial,4,0
just tell mom that i am quotmaybequot go college next year she is freak out,2,0
scottjenkins1 i am casual noo anat get pair cruyffs stoney livin large,2,0
my heart filled sorrow grief,4,0
agree much,1,0
allah says quraan insult those invoke other than allah lest insult allah enmity without knowledge holy quran 6 108,4,0
its because something boom boom saw internet,1,0
government able find out culprits there any investigation report available regarding attack anyone demand responsibility,1,0
islam doesn t mean terrorism yes terrorism born islam no doubt,2,0
i am anxious whenever loud noise can not relax easily,1,0
heart break again when see people lose loss still feel fresh emotionally overwhelm,3,0
i am edge all day,1,0
happy birthday mrgrimshaw such fitness this year xfactor,4,0
sorry couldn t help,4,0
muslim all want world peace me others s seems s hard accomplish,4,0
unfollow me amp team will serve up repercussion exothermodynamic repercussion,2,0
religion peace,1,0
still remeber lost my best friends army public school can feel pain bro stay strong sirlankan brother pakistan,3,0
wow most peaceful muslims marked their presence sri lanka too,1,0
bias channel fascinating never knew bad until watched channel,1,0
any problem fellow muslim some muslims trying make things up their own sake sri lanka only motherland sinhalees your news channel should dig deeper about problem new problem sri,2,0
felt very frighten when robber break into house threaten shoot father if part with some money look man with hand trigger,2,0
feel deep sorrow remember family who suffer can not forget sorrow their family must still hurt,3,0
worry that possibility another attack do go away get sweaty palm wish thing be different,1,0
feel deep emptiness think about pain country go through still hurt deeply,3,0
first one week before easter now one day before easter terrorism,2,0
why third world country always church get attack mandir buddhist temple because christians easy target even though buddhist people torcher muslims church get attack wake u stupid dumb people hes getting what he wanted few muslims bad,2,0
this make nervous because travel bus train after what happen it hard watch these video,1,0
thank channel 4 revealing,1,0
judging targets clearly xenophobic attack against foreigners foreign culture,3,0
heart break again when see people lose hard move from this,3,0
even now when hear see footage from that day keep think about bad case scenario change how live,1,0
quotrevrunwisdom afraid tomorrow have see yesterday love today quot,2,0
experience this feeling when doctor find nodule one mother breast turn out occlusion result from continious suck few day reason,2,0
my name janaka bopage live denmark very sad living here since 2012 beynder telephone network complacent phone network sri lanka show know more about just watching video mvh janaka bopage,1,0
love respect india sri lanka m bihar patliputra today s patna where gautama buddha said attained enlightenment,3,0
rip all those who died,3,0
tire dx still feel bit down because still have not find other earring stud dx,4,0
can not stop feeling sad about unforgettable tragedy sadness never go away lose much that day,3,0
know usa israel their organizations involved incidence bkaz always trying separate peoples each other,2,0
feel unsettle inside,1,0
people sri lanka hospitable very generous also theyre polite may our creator end evil activities god bless sri lanka philippines,1,0
darkbarcelona saw fat one body suit right down draw,4,0
many more times deaths than new zealand 1 10th coverage tv guess since religion peace s ok,3,0
feel uneasy remember visit religious place after what happen,1,0
am sri lankan man derectly related easter sunday attack he helpe them spread opinion terrorism sri lanka,2,0
feel like danger everywhere,1,0
hmm that bad,4,0
being biblical christian today s attacks could avoided s because biblical christians can gather 2 three anytime any place worship god no denominational building worship needed,3,0
religion peace strikes again peace peace everywhere peace,1,0
srilankan govt afraid admitting islamic terrorists were involved coz don t want spread hatred don t tell world,2,0
can people people stop with arashis fns mic situation get point anyways still cannot find tmrs perfs,4,0
hurt every time remember victim attack can not forget sorrow hope family find strength,3,0
i am anxious whenever large event keep think about bad case scenario still have nightmare,1,0
my heart aches like never before,4,0
gon pay capcity visit later this week a moment silence all these dead rapper,2,0
pakistani human being am very sad filing innocent people my allah blessed all people love human love life,3,0
really surprised al jazeera covered,1,0
feel emotional whenever watch video people lose sadness never go away,3,0
3 days ago liberal person who loves new york times hate trump after how cover situation now understand liberal media worse than isis gives sympathy terriosts hope fate happens all liberals,3,0
i am scar alot thing get fear will get kill,2,0
feel emotionally unstable today,4,0
sufisim very peaceful,1,0
small primary school renovationu go hear 6 billionsmall community water project 2 billion naija government,2,0
come lady where heard buddhist attacking any group know another muslim attack believe same about burning notre dame cathedral paris why governments around world protecting these people muc,2,0
still feel heartbroken think about that heartbreaking day sadness never go away thought with victim,3,0
feel deep emptiness think about how many life be shatter can not forget sorrow still cry sometimes thought with victim,3,0
cant get lives back should help rebuild church am sorry hear news,3,0
reporting sri lanka totally looks like she s standing front green screen,1,0
heart feel heavy when think how many life be shatter feel same pain again pain country real,3,0
now i am scar i am only one up house guess i am go sleep,2,0
feel deep emptiness think about unforgettable tragedy still hurt deeply,3,0
heart break again when see tragedy that happen grief stay with me memory painful,3,0
religion bombs child brides inbreeding strikes again aka core democrat party,3,0
brother just tell how much he gon na miss when go college,4,0
i am scar,1,0
noooooo pongan super torpe las 9 de la maana entendemos que nadie lo ve pero yo s y voy levantar para verlo,4,0
just curious how many innocents victims u s bombs killed yemen why isn t your headline nazi mother fuckers,1,0
feel like panic,1,0
feel emotional whenever watch video family who suffer sadness never go away wish this tragedy never happen,3,0
worry that news about attack make afraid go out,1,0
typically gould s infrequent letter home detail only ornithological exploit much dismay household who be desperate hear news more personal nature,2,0
worry that large event even year later still feel tense sometimes,1,0
they also nervous that calculation they make next two week may determine who will win lose political battle next two year,2,0
when caught police keep with group delinquent which add fear be shut up afraid people near future consequence,2,0
pakistan always stand srilankans pace growth,3,0
when friend pas high school graduation examination,4,0
god mercy world,3,0
i am sorry ill ask next time,4,0
if someone mention thing like ration book powder egg air raid stomach turn over feel quite depress,4,0
i am anxious whenever hear about security measure get nervous about safety,1,0
wish motivation homework just do not,4,0
will into will keep say there any muslim hell fire,2,0
hate when crave food that do not happen have your pantry,4,0
when sister die only sixteen when put rest,4,0
mother stuck apoplectic fit paralyze suffered aphasia,4,0
super piss tore favorite fuck polo today,4,0
god bless those people,3,0
hmmm no mosgues got blown up wow just very lucky guess,1,0
hotels must security checkpoints its devastating see how these men brain washed afghanistan there were over 1100 suicide bombings which killed least over million innocent lives past 40 years most which came pakistan,2,0
toulastake have never pomelo they are giant i am scar buy one superstore they are all quotcome broquot,2,0
yes where muslim happy,3,0
damn dad want talk about tattoo have that just find out about amp,2,0
islam religion piece really,1,0
omg chris just voice concern that meet tomorrow might cause jaxx more bullying this why bully win,2,0
heart break again when see how many life be shatter can not forget sorrow,3,0
day full tears grief,4,0
father fail business,4,0
feel uneasy remember loud noise can not relax easily,1,0
feel unsafe when news about attack keep think about bad case scenario,1,0
bachelorette party come local with cheesehead with veil attach,4,0
feel emotional whenever watch video victim attack sadness never go away still cry sometimes,3,0
well thanks religion peace once again how many times will happen before people understand what doing snackbar said just some lovely muslims sharing their culture us,1,0
pain see anything related pain country go through sadness never go away lose much that day,3,0
just don t understand why people go holidaying these places aren t watching news,1,0
ill stand puddle stay away from nigga that could land some trouble,2,0
heart break again when see victim attack grief stay with me,3,0
disquiet new direction religious affair soon surface parliament over next few year grow number mp begin speak out against arminian threat,2,0
very rarely desperate need someone talk to tonight one those night everyone sleep i am loss,4,0
hurt every time remember pain country go through even after many year their family must still hurt wish this tragedy never happen,3,0
one night very dear person say i hate you course impulse this person did not feel that about me person express regret everything settle cannot forget,4,0
thissss rt revrunwisdom afraid tomorrow have see yesterday love today,2,0
when fail exam last summer work very hard very disappointed thinking that hopeless continue college overreact,4,0
cannot wait future though i have be wish some thing now i am use those,2,0
horrible my condolences families who lost their loved ones,4,0
everything just feels heartbreaking,4,0
feel deep sorrow remember unforgettable tragedy loss still feel fresh may their soul rest peace,3,0
who remembers columbo dumbo played gullible detective scratching his head 1970s he played detective columbo solving crimes conflict interest,1,0
god knows everything don t wanna blame religion m just doing my job his creation love each other good no matter what will happen me cause belive god will always good people ameen,1,0
feel deep sorrow remember that heartbreaking day feel broken inside still cry sometimes,3,0
feel unsafe when visit religious place even year later,1,0
churches mosques always attacked s really strange why never hear jewish temple attacked s really religion war why temples easy figure out who s attackers condolences all victims sirilanka churches,1,0
wonder how many muslims going put cross solidarity,1,0
i am anxious whenever possibility another attack make afraid go out trust safety shake feel helpless,1,0
sometimes panic when possibility another attack after what happen,1,0
why do people say they are when they know they aintare try trick your mind big thing right now check it,2,0
may there soul rest peace,4,0
thought full fear,1,0
good night fun captain a with lad could do without brownie with 4x4s morning,2,0
when knock d send 2 open amp will discover one there,2,0
satan controls media look how don t care about christians freak out about everything else pathetic,3,0
back real world,4,0
piss off look 4ward buy kate bush new album even preordered cancel cos other 12 need,4,0
friend mine who repeat year school once before pas final examination take again half year later,4,0
many hearts broken,4,0
may peace come world may love prevail against fear,2,0
heart feel heavy when think unforgettable tragedy feel broken inside hope family find strength,3,0
even now when hear possibility another attack even year later get sweaty palm wish thing be different,1,0
comming america once wall up god bless all,1,0
this make nervous because hear about security measure make afraid go out,1,0
remember fear does not exist anywhere except mindquot dale carnegie,2,0
heart race think about hear about security measure avoid crowded spot now,1,0
i am tense worry,1,0
feel uneasy remember hear about security measure even year later check exit more often,1,0
feel sorry victims families,4,0
i am scar open news all anymore,1,0
heart break again when see tragedy that happen feel same pain again lose much that day sadness come back every time,3,0
afraid would not catch train when go see sweetheart,2,0
my gosh didnt recognize nz pm where her burqa,1,0
haven t known day peace since then,3,0
worry that large event keep think about bad case scenario feel jumpy public,1,0
don t understand why people go kill people,1,0
news goes always causing fear distress no more today because there almighty god knows what evil taking place his children all over world suffering because innocent blood shed evil doers who want evil because chos,1,0
what footage about walkabout,1,0
heartbroken because football be whole life,4,0
ginza1986 smittybhoy haha do not like see that bear sober,2,0
pain see anything related people lose grief stay with me,3,0
still grieve over pain country go through loss still feel fresh still hard accept,3,0
verily allah will punish these cruel unkind group heavily can t escape his judgment killing innocent people never ever acceptable islam,3,0
1 like 1 prayer victims,3,0
make itself real if give what fear your focus feel fearful will attract itcheryl janecky,2,0
feel emotional whenever watch video people lose can not forget sorrow,3,0
am fearing lot jamath groups running india hate modi believe him our national security above all life important,1,0
everything feels darker heavier,4,0
very very sad,4,0
feel down cant focus,4,0
much pain sadness everywhere,4,0
mr former president bull sited whyi voted never again bull shitted,2,0
should interviewed his followers know how much happy,1,0
some good news finally,1,0
yet young man video affectionately care prevented young child where he walking aware cognizant protect child harm,4,0
still get scared think about news about attack affect daily life,1,0
would much rather soup lunch tomorrow than wednesday,4,0
can happen anywhere know need wake up west,1,0
trump see what see,1,0
feel deep emptiness think about people lose sadness never go away memory painful,3,0
feel uneasy,1,0
still grieve over people lose sadness never go away,3,0
get lay off today,4,0
still feel heartbroken think about story those who pass away hard move from this pray everyone affect still heal,3,0
what is terrible fool we have make ourselves,4,0
couldn t find policeman,4,0
what afraid of i am develop list please contribute also would rt sil vous plait,2,0
better get hold now before its late,1,0
religion peace yeah right,1,0
will never understabd these people,1,0
feel deeply sorry everyone involved,4,0
if refuse they may feel sadden disappointed inconvenience their selfconcept is not shatter,4,0
relative death,4,0
who remembers columbo dumbo played gullible detective scratching his head 1970s he played detective columbo solving crimes conflict interest,1,0
easter violence april 9 2017 easter day tow churches bombed cities tanta alexandria egypt 45 killed claims responsibility march 27 2016 easter day 75 killed bomb explodes lahore park where christian were celebrat,1,0
no such thing radical muslim your either muslim your no separation between two no more dividing out gloves off,2,0
that still kind work that want if think very much comprehensive school spirit mild disquiet,2,0
many innocent life s were taken no reason holy day people wanted celebrate easter peacefully turn out most horrific day country rest peace all those lost their lives sri lankan citizen much he,4,0
stand sri lanka those perpetrators will arrested shallom peace,3,0
pain see anything related family who suffer brings tear eye can not imagine suffer,3,0
fare una ricerca quotofferte di lavoroquot su google fa venire la depressionecosse non lo sapevate sapevatelo,4,0
harleyat40 thank vote confidence do look like loss future,4,0
end religion peace,3,0
when get lose florence coach turn up until midnight place go there be strange report police station,2,0
still feel heartbroken think about victim attack hard move from this this grief will stay long time,3,0
do well exam,4,0
heart feel heavy when think people lose brings tear eye,3,0
feel emotionally overwhelmed,4,0
god itcause wosrship other gods allah no god shows,1,0
irredeemable vol 6 amp 7 go then will out comic rest trip,4,0
what religion what his religion tell him,1,0
tyt terror no religion islam peaceful no matter what quran says someone carries out attack using quran inspiration s just retaliation against oppression also tyt terror religion s either buddhism hinduism chris,2,0
will cry peace there will no peace its terrible people much hate,4,0
always respect muslim love muslim religion guy said video try increase their population builts unnecessary mosque try rule conquer s major problem sri lankan buddhist people guess coz sri lanka,1,0
one even watch news tv again they be talk about danger war suddenly imagine what might mean me friends people close me felt very near possible event,2,0
nothing could wash away beastliness that house horror sight phyllis henley s body felt need try,2,0
wow mmm stop killing my brother s safety worldwide world love peace,1,0
this make nervous because go crowded place even year later feel unpredictable,1,0
well another incident where god decided he just too busy intervene once again proving either god evil he doesnt exist all,3,0
quotrevrunwisdom afraid tomorrow have see yesterday love today quot,2,0
thank making voice about problem every individual least little thinking capacity knew rajapakshas their supporters were behind easter attack still can remember horrifying day easter sunday people were e,2,0
keep check news over over,1,0
my soul feels saddened,4,0
when wake up night find fire spread towards bed room very frighten a realize that face death,2,0
anyone watching 2021,1,0
there every part life just let ya fear mistake n f up,2,0
sadness too real,4,0
have once be very sad lonely this when try organize play a student 15 year instead materialize fizzle out bad thing that play fell apart completely find myself weep uncontrollably now when think it laugh off that time intense,4,0
serasa smw menuntut tuk terjadi segera ego doubt other one pelan dan mematikan this big time after time,2,0
want watch more dexter showtime only episode 1 season 6 up,4,0
when ask if they could make identical one trim with black fur bead instead they be horrify they agree end,2,0
my condolences all who lost loved ones am impressed their police knowing where go make arrests fast although 3 policemen lost their lives too still impressed were able zero making arrests quickly,1,0
wake up morning eat some flake buck up go work poverty wage send your kid war get sick go break repeat,2,0
each muslim zahran hachim town religious guy mouhamad zoubeir practicing takiya wake up please,2,0
sorry m look wallet,4,0
still grieve over story those who pass away loss still feel fresh still cry sometimes sadness come back every time,3,0
islam terrorist organisation only without islam there will peace world,2,0
heart feel heavy when think unforgettable tragedy can not forget sorrow emotionally overwhelming,3,0
omg no way why would dude hope everyone okay stay safe everyone,4,0
feel emotional whenever watch video pain country go through hard move from this pain country real,3,0
every time see explosion panic,1,0
0 07 there no fear his face even though he knew he facing death few minutes scary think what his mind virgins heaven,2,0
go go vacation texas this summer unable go because registration,4,0
anxiety kill me,1,0
thanks investigation documentary all us know who behind easter attack afraid tell because still security forces following rajapaksa orders sri lankan urge need international involvement pu,2,0
turkey all muslim agonist s saudi israel american seaport s under,1,0
can not stop feeling sad about story those who pass away can not forget sorrow,3,0
im born sri lanka live 8n switzerland me sis colubu dead,3,0
keep wondering if see footage from that day avoid crowded spot now try stay alert all time,1,0
another easter another islamic terror attack know islamophobia stuff,2,0
jaredleto cannot access ustream yet again miss out first miss concert south africa now cannot even see,4,0
heart feel heavy when think pain country go through grief stay with me emotionally overwhelm,3,0
like red head male stepchild who are not come out closet get black sheep pet,2,0
there huge difference claiming peaceful being peaceful r father,1,0
naaahi do not feel birthday tomorrow because did not get reply from jamesmaslow ouch,4,0
distressed anxious be separate from friend rapidly develop colic,2,0
wish could turn back time,4,0
as long a do not give that sickness cannot kill davidibiyeomie,2,0
this make nervous because see footage from that day avoid crowded spot now,1,0
feel anxious about get first lot seed sow out door,2,0
picture worth thousand words,3,0
hope i am always catch short,4,0
life seek due be alone with thought anyone else ever ponder that,2,0
sometimes panic when see footage from that day avoid crowded spot now trust safety shaken,1,0
back reality morning,4,0
feel emotional whenever watch video unforgettable tragedy loss still feel fresh memory painful,3,0
only terror attack world us done thousands same attacks iraq syria afganistan kills more than 20lakh people isreil take places hundreds kind terror attacks year palestine media hid,2,0
do not death rather life unlived do not have forever just have,2,0
feel deep sorrow remember victim attack feel broken inside,3,0
joke joke that joke do not flame me use work animal right charity,2,0
who s watching store abu sri lanka,4,0
feel deep emptiness think about victim attack grief stay with me emotionally overwhelm,3,0
exam draw near want prepare it lot other thing have much time prepare exam whenever sit down study scar that would able finish it,2,0
what horrible event god bless those who survived god rest those who died,2,0
grief feels overwhelming,4,0
feel deep sorrow remember people lose brings tear eye this grief will stay long time,3,0
never seen news channel before,1,0
pain see anything related innocent live take feel broken inside their family must still hurt wish this tragedy never happen,3,0
before know mark sure that want go that class,2,0
pain see anything related innocent live take sadness never go away,3,0
whos here tik tok,1,0
all friend arrange go afternoon snack they tell me they tell that they have phone number think that this true,4,0
christians killed massive people like past karma,3,0
grandmother die during christmas break several year ago,4,0
first batman beginsthen dark knightim think like fuck dark knight rise,2,0
glorious throne descending now very soon will lay their freemasons hiding places bare their race shall annihilated extinguished time reckoning soon over just wait see intend refresh earth rich food ha,3,0
brandonw92 oi xmas hold surely b2b rec amp rec2 effect,2,0
feel uneasy,1,0
naddooya hope so feel good n some way weird n other knw med affectalso spider medicine making dream insect,2,0
is not lord was not ever plan question walk with as long a be faithful obedient,2,0
sometimes when i am sit around randomly shout quotgod dammit kurt whyquot,4,0
damn love that place too rt gailsimone check newschange full scoop chickfilas homophobic official stance,4,0
pray dead victims living victims who struggle disability due injures give senegalese hope pray violent humans who done violent act god gives them wisdom hurt humans who don t belong,3,0
these muslims become devil because islam support exmuslims channel,2,0
netflix will not worknow cannot catch up grey anatomy,4,0
oh new tweetdeck upon first day use i am feeling you are as nice a old tweetdeck,4,0
keep wondering if hear about security measure make afraid go out feel helpless,1,0
enengin mate wan na watch grave encounter that film shat right up even this day,2,0
pls peaceful respect world safe,1,0
heart race think about public gathering feel edge,1,0
even now when hear possibility another attack get nervous about safety avoid celebration wish thing be different,1,0
heart break again when see tragedy that happen hard move from this may their soul rest peace,3,0
islam caused,3,0
allah says quraan fight way allah against those who fight against aggressive surely allah loves aggressors 2 190,4,0
last time face face with with monstrous dog which live street,2,0
my eyes tear up remembering,4,0
wow blur dead people how upload get pulled down xd youtube guidelines violent graphic content policies,1,0
albertocipolla che sfaiga io non perch sono co tranquilla forse perch ho la consapevolezza di non avere soldi,4,0
feel uneasy remember loud noise affect daily life bring back bad memory,1,0
chinareport24 china right regard do not listen rhetoric monger disguise motif,2,0
those people selfish sri lanka really good country now no business all,3,0
heart break again when see unforgettable tragedy can not forget sorrow,3,0
may god rest their pervious soul peace,3,0
m christan don t understand why god let s stuff like happen he s real why my doubts nooo gotta faith,1,0
heart feel heavy when think unforgettable tragedy sadness never go away,3,0
patient anxious state more likely bump into trip over object shake tense hand more likely drop thing spill thing,2,0
feel deep sorrow remember family who suffer still hurt deeply their family must still hurt,3,0
thats tuff,3,0
may god bless people who injured dead may dead rest peace,3,0
many children lost their parents,4,0
thanks pm,3,0
this make nervous because go crowded place even year later it hard watch these video,1,0
some people doing something,1,0
woman wait anxiously when boat return one crew be lose because inconsolable grief young wife,4,0
those horrible ignorants god bless victims,3,0
cook dinner hah will cook dear will cook,4,0
its funny how chinese source post something suffering shri lankan when even western media anything talk about,1,0
thats what srilanka experienced before won battle will win again prayers condolences pakistan,3,0
midst first wave tsunami second wave rise some seeking solution first while riding second wave third wave even started yet,2,0
that is true bad call,4,0
feel emotional whenever watch videos how many life be shatter even after many year pray everyone affect,3,0
video gonna blow up,1,0
feel deep sorrow remember unforgettable tragedy still hurt deeply,3,0
fear fear fear s what want put into us when people will overwhelmed then will offer solution nwo laws rules,2,0
gettinv kick scrabble need go back english class some ds it,4,0
watch this press conference amp this guy squirmming when ask about termslength contract,2,0
i am imagine itfinally just when get home turn around looked himhe just stand there did not smile just stand there obviouswhat should i am scar can call police,2,0
gain confidence every experience which really stop look face e roosevelt,2,0
i have lose traveller cheque all them,4,0
feel emotional tearful,4,0
feel emotional whenever watch video that heartbreaking day feel broken inside pain country real,3,0
rob0807 mean even archie man say complimentary thing about you,2,0
anti christ walks earth,3,0
last week saturday night when mchesi fear cross london river bridge come back school due darkness until somebody escort me,2,0
hurt every time remember unforgettable tragedy hard move from this,3,0
another one quran respect honour all human beings irrespective their religion sex class race property etc,4,0
boyfriend hint over phone about want be free thus say point blank silence follow,2,0
sad sad sad sad just cant digest such evil acts,4,0
rt revrunwisdom afraid tomorrow have see yesterday love today,2,0
keep wondering if visit religious place keep think about bad case scenario,1,0
this return source discover either that such primitive celebration entirely divorce from modern sexuality that they always conceal deathly horror,2,0
heart yeah worry much tomorrow really scared sia lol should just spray black first,2,0
pray christian people sri lanka,3,0
sri lankans amazing people beautiful souls main issue called leader leaders cockroaches,1,0
saintmeriyll haha belum pun aish jealous pula kau hahaha why like clothes,4,0
little bit soap enter eye when take bath,4,0
imam ali a quottwo thing because people destroy and lead unto hell poverty seek superiority through quot,2,0
mr former president,1,0
feel uneasy remember loud noise avoid crowded spot now,1,0
when get lose florence coach turn up until midnight place go there be strange report police station,2,0
ahh classic cover up eh,1,0
condolences families france notre dame now sri lanka churches,3,0
gotquestions org wordgospelliterally means good news occurs 93 times bible exclusively new testament greek wordeuaggelion which get our english wordsevangelist evangel,3,0
feel emotional whenever watch video that heartbreaking day sadness never go away may their soul rest peace,3,0
condolence somalia,3,0
feel deep sorrow remember victim attack bring tear eye may their soul rest peace,3,0
rob0807 mean even archie man say complimentary thing about you,2,0
hurt every time remember people lose sadness never go away emotionally overwhelming,3,0
haba una oferta en el hipercor de 2 pony de la nueva generacin por 7 pero solo estaban de la protas rainbow dash y futtershy,4,0
when nephew take hospital with meningitis know what would happen,4,0
thought jesus middle eastern,3,0
never affraid stand againts cult teach kill people tje middle peaceful civilization there only one way make radical islam vanish make them rotten inside spreading false teaching thei,2,0
still feel heartbroken think about people lose can not forget sorrow still cry sometimes,3,0
tell truth i am really nervous dream last night that be interview threeheaded monster that keep try bite head off oh wow palm sweaty just think about just hope ms mendoza will not able hear teeth chatter just hope get through this one piece,2,0
two thumb rotate about one another a they always when agitate look way strike,2,0
ban reporting about obvious who behind,1,0
horrible all see news shootings bombings etc thats what world come,2,0
felt like watching cid music,1,0
rt teamziller rt kdonhoops rt nepeantx now that shaq retire active nba player dunk antoine carr,4,0
gina bit lip a sister s anguish sobs echoed over line,4,0
even now when hear news about attack keep think about bad case scenario,1,0
still feel heartbroken think about that heartbreaking day hard move from this,3,0
moyni0421 that is fear what flyer represent old philly flu sid pass test today still out,2,0
pray,4,0
afraid something read isaiah 4113 do not afraid take lord god hand let help you,2,0
nanakaw yung itouch ng kuya ko hinoldap sha yun pa naman gamit ko pang twitter ta marami akong naka favorite na vids doon,4,0
ex fuck coward still love,4,0
cia written all over,3,0
st anthony shrine church sad our prayers mexico,3,0
feel deep sorrow remember story those who pass away loss still feel fresh this grief will stay long time,3,0
its depressing even think about,4,0
am fearing lot jamath groups running india hate modi believe him our national security above all life important,2,0
my deepest condolences families who lost their loved ones today,3,0
people says terrism dont religion ask their name,1,0
easter violence april 9 2017 easter day tow churches bombed cities tanta alexandria egypt 45 killed claims responsibility march 27 2016 easter day 75 killed bomb explodes lahore park where christian were celebrat,1,0
buddhist advertising armani glasses,4,0
if say nothing id lie i am deathly afraid grown straight men with uncomfortably high voice,2,0
only terror attack world us done thousands same attacks iraq syria afganistan kills more than 20lakh people isreil take places hundreds kind terror attacks year palestine media hid,2,0
think i am scar what future hold wish some thing now i am use those,2,0
pain see anything related tragedy that happen hard move from this still heal,3,0
still feel heartbroken think about victim attack still hurt deeply can not imagine suffer,3,0
heart break again when see people lose still hurt deeply heart with everyone who lose someone,3,0
thank very much chanel 4 please reveal more secrets join easter attack,1,0
that awkward moment when wake up look around realize justinbieber never really your bedroom,4,0
this feeling sense quite recently arise terrific think that might lose man love,2,0
watch very terrifying film lt2 this film really push heart out body force go out before second reel end,2,0
my heart shattered beyond repair,4,0
je suis en train de finir secret mana je vais enfin pouvoir mourir en paix,4,0
feel deep emptiness think about how many life be shatter hard move from this heart with everyone who lose someone,3,0
more pointless violence heart goes out all those sorrow,3,0
thank,1,0
everything feels heavy painful,4,0
thank very much channel 4,1,0
feel drained sorrowful,4,0
grandmother die suddenly last summer,4,0
make itself real if give what fear your focus feel fearful will attract itcheryl janecky,2,0
very hard time families personal experience hove lost my best friend bomb blast strongly condemn terrorist attack,3,0
heartfelt condolences victims families friends who been affected police n intel need pick up leads seriously learn indonesa,3,0
psalm 13 put own question well mdashhow long shall l take counsel soul have sorrow heart daily,4,0
heart break again when see story those who pass away loss still feel fresh may their soul rest peace,3,0
eye weary heart brokenhow mend both if sleeping could healsi would rather sleep forever,4,0
ever know what eid mubharak s how greet our muslim friends keep eating biriyani watalappan made their home,4,0
there seemed nothing remarkable about man he queued buffet plate hand he checked night before giving his name mohamed azzam mohamed false address he said he town business just he abo,2,0
happen that alone with contact with friend,4,0
heart race think about see footage from that day keep think about bad case scenario,1,0
poor josh drive all way home,4,0
revenge attack after nz mosque attack what will next,4,0
pain see anything relate that heartbreaking day feel same pain again pray everyone affect,3,0
im surprised hit news,1,0
still get scared think about visit religious place make afraid go out brings back bad memory,1,0
thyme sea crate meanings,1,0
feel deep emptiness think about victim attack still hurt deeply change all forever sadness come back every time,3,0
first real nightmare year still try get pulse down,2,0
am strongly condem behalf nation,3,0
terrible striking days peace will end up stirring up fear hesitance practice what faiths wish ugly evil my prayers hopes people sri lanka can recover,3,0
heart feel heavy when think tragedy that happen can not forget sorrow may their soul rest peace,3,0
heart break again when see unforgettable tragedy feel same pain again may their soul rest peace still hard accept,3,0
worship pray nor bow down images love lord your god all your heart all your soul all your mind pray spirit our lord jesus christ our god directly when pray like hypocrites go,4,0
know upset mean come do have everything boyfriend say,4,0
pass away father,4,0
even now when hear travel bus train get nervous about safety try stay alert all time,1,0
5 mosques were attacked before sri lanka now catholic church,2,0
watch greasy reesey get naughty with marky mark tonight,2,0
thought sri lanka buddhist country wonder who behind these attacks,1,0
feel deep sorrow remember unforgettable tragedy loss still feel fresh still cry sometimes,3,0
still feel heartbroken think about tragedy that happen hard move from this pray everyone affect,3,0
holly0910 hate way have phone call when your up,2,0
keep wondering if large event even year later avoid celebration hope never happen again,1,0
sadness too much handle,4,0
what s wrong calling spade spade s radical islam no doubt please call,3,0
horrible my condolences families who lost their loved ones,2,0
knw famu trouble wen gov rick scott get involve nd wnts investigate,4,0
tkj377 nee hoor ik loop zo wel even naar je toe,2,0
buddhist monks biggest terrorists sri lanka main force behind brutal attack,2,0
just beyond devastating lost words condolences afghanistan our brothers sisters sri lanka stay strong,3,0
doggy cold leave vet rt brandonj skyemtaylor oh what is wrong,4,0
sometimes panic when loud noise do go away try stay alert all time bring back bad memory,1,0
still grieve over that heartbreaking day even after many year emotionally overwhelm,3,0
i am anxious whenever see footage from that day can not relax easily,1,0
fear nothig more than obstacle that stand way progress,2,0
monks were right know now,4,0
maryland win 40 over odu will face carolina ncaa final sunday they play tremendous game turtle,2,0
feel deeply touched heartbroken,4,0
when really i am that heartless just know how care much be hurt,2,0
why bag checking before entering,1,0
heart feel heavy when think family who suffer grief stay with me,3,0
still cannot stop crying whenever remember,4,0
monks done 100 percent truth,4,0
happened easter sunday only kingsbury few main churches shangrila too,3,0
ring leaders barak husain obama theresa may angela merkel immanuel macron justin trudeau zakir naik other islamic scrums leade muhammad first terrorist,2,0
god bless sri lanka no idea there beautiful christian community there,1,0
why why why sad innocent people,3,0
my heart aches deeply,4,0
